DataLogin,Regione,Ordine,ACso,Totale,Maschi,Femmine,AluTot,AluMaschi,AluFemmine,AluITA,AluSTRA,TutTot,TutMaschi,TutFemmine,TutITA,TutSTRA
2022-09-19,LAZIO,MM,1,2,1,1,1,1,0,1,0,1,0,1,0,1
2022-09-19,LAZIO,MM,2,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-19,LAZIO,MM,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-19,LIGURIA,EE,4,4,1,3,0,0,0,0,0,4,1,3,4,0
2022-09-19,LIGURIA,EE,5,3,0,3,0,0,0,0,0,3,0,3,2,1
2022-09-19,LIGURIA,MM,2,4,1,3,2,1,1,1,1,2,0,2,2,0
2022-09-19,LIGURIA,MM,3,6,1,5,1,1,0,1,0,5,0,5,5,0
2022-09-19,LOMBARDIA,AA,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-19,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-19,LOMBARDIA,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-19,LOMBARDIA,SS,3,4,1,3,4,1,3,4,0,0,0,0,0,0
2022-09-19,LOMBARDIA,SS,4,14,10,4,14,10,4,12,2,0,0,0,0,0
2022-09-19,LOMBARDIA,SS,5,12,6,6,7,4,3,7,0,5,2,3,5,0
2022-09-19,PUGLIA,MM,1,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-19,TOSCANA,MM,2,2,0,2,2,0,2,2,0,0,0,0,0,0
2022-09-20,CALABRIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-20,CALABRIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-20,CALABRIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-20,CAMPANIA,AA,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-20,CAMPANIA,EE,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-20,CAMPANIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-20,CAMPANIA,EE,3,4,0,4,0,0,0,0,0,4,0,4,4,0
2022-09-20,CAMPANIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-20,CAMPANIA,EE,5,6,1,5,1,1,0,1,0,5,0,5,5,0
2022-09-20,CAMPANIA,MM,1,8,3,5,2,1,1,2,0,6,2,4,6,0
2022-09-20,CAMPANIA,MM,2,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-09-20,CAMPANIA,MM,3,5,2,3,0,0,0,0,0,5,2,3,5,0
2022-09-20,LAZIO,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-20,LAZIO,EE,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-20,LAZIO,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-20,LAZIO,MM,1,2,1,1,0,0,0,0,0,2,1,1,1,1
2022-09-20,LAZIO,MM,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-20,LAZIO,MM,3,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-20,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-20,LIGURIA,EE,4,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-09-20,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-20,LIGURIA,MM,2,5,2,3,3,2,1,2,1,2,0,2,1,1
2022-09-20,LIGURIA,MM,3,6,3,3,3,3,0,3,0,3,0,3,3,0
2022-09-20,LOMBARDIA,AA,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-20,LOMBARDIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-20,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-20,LOMBARDIA,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-20,LOMBARDIA,SS,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-20,LOMBARDIA,SS,4,10,8,2,10,8,2,10,0,0,0,0,0,0
2022-09-20,LOMBARDIA,SS,5,16,5,11,11,4,7,11,0,5,1,4,5,0
2022-09-20,PUGLIA,EE,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-20,PUGLIA,MM,1,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-20,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-20,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-21,CALABRIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-21,CAMPANIA,AA,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-21,CAMPANIA,EE,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-21,CAMPANIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-21,CAMPANIA,EE,3,4,0,4,0,0,0,0,0,4,0,4,4,0
2022-09-21,CAMPANIA,EE,4,5,3,2,3,1,2,3,0,2,2,0,2,0
2022-09-21,CAMPANIA,EE,5,8,2,6,1,1,0,1,0,7,1,6,7,0
2022-09-21,CAMPANIA,MM,1,11,4,7,3,1,2,3,0,8,3,5,8,0
2022-09-21,CAMPANIA,MM,2,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-09-21,CAMPANIA,MM,3,6,3,3,0,0,0,0,0,6,3,3,6,0
2022-09-21,CAMPANIA,SS,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-21,LAZIO,EE,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-21,LAZIO,MM,1,2,1,1,1,1,0,1,0,1,0,1,0,1
2022-09-21,LAZIO,MM,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-21,LAZIO,MM,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-21,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-21,LIGURIA,EE,4,4,1,3,0,0,0,0,0,4,1,3,4,0
2022-09-21,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-21,LIGURIA,MM,2,7,1,6,2,0,2,2,0,5,1,4,3,2
2022-09-21,LIGURIA,MM,3,4,0,4,1,0,1,1,0,3,0,3,3,0
2022-09-21,LOMBARDIA,AA,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-21,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-21,LOMBARDIA,SS,3,3,1,2,3,1,2,3,0,0,0,0,0,0
2022-09-21,LOMBARDIA,SS,4,6,2,4,5,2,3,5,0,1,0,1,1,0
2022-09-21,LOMBARDIA,SS,5,18,10,8,11,8,3,10,1,7,2,5,7,0
2022-09-21,PUGLIA,EE,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-21,PUGLIA,MM,1,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-21,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-21,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-22,CALABRIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-22,CAMPANIA,AA,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-22,CAMPANIA,EE,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-22,CAMPANIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-22,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-22,CAMPANIA,EE,4,2,2,0,1,1,0,1,0,1,1,0,1,0
2022-09-22,CAMPANIA,EE,5,11,5,6,1,1,0,1,0,10,4,6,10,0
2022-09-22,CAMPANIA,MM,1,8,2,6,3,1,2,3,0,5,1,4,5,0
2022-09-22,CAMPANIA,MM,2,4,3,1,2,2,0,2,0,2,1,1,2,0
2022-09-22,CAMPANIA,MM,3,5,2,3,0,0,0,0,0,5,2,3,5,0
2022-09-22,LAZIO,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-22,LAZIO,MM,1,3,1,2,0,0,0,0,0,3,1,2,2,1
2022-09-22,LAZIO,MM,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-22,LAZIO,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-22,LIGURIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,0,1
2022-09-22,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-22,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-22,LIGURIA,MM,2,6,2,4,3,1,2,2,1,3,1,2,1,2
2022-09-22,LIGURIA,MM,3,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-22,LOMBARDIA,SS,1,3,2,1,1,1,0,1,0,2,1,1,2,0
2022-09-22,LOMBARDIA,SS,2,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-09-22,LOMBARDIA,SS,3,2,2,0,2,2,0,2,0,0,0,0,0,0
2022-09-22,LOMBARDIA,SS,4,3,1,2,3,1,2,3,0,0,0,0,0,0
2022-09-22,LOMBARDIA,SS,5,13,4,9,9,4,5,8,1,4,0,4,4,0
2022-09-22,PUGLIA,EE,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-22,PUGLIA,MM,1,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-22,TOSCANA,MM,1,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-22,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-22,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-23,CALABRIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-23,CAMPANIA,AA,1,4,1,3,0,0,0,0,0,4,1,3,4,0
2022-09-23,CAMPANIA,EE,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-23,CAMPANIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-23,CAMPANIA,EE,3,6,1,5,0,0,0,0,0,6,1,5,6,0
2022-09-23,CAMPANIA,EE,4,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-23,CAMPANIA,EE,5,10,3,7,0,0,0,0,0,10,3,7,10,0
2022-09-23,CAMPANIA,MM,1,10,3,7,4,2,2,4,0,6,1,5,6,0
2022-09-23,CAMPANIA,MM,2,4,1,3,1,1,0,1,0,3,0,3,3,0
2022-09-23,CAMPANIA,MM,3,5,2,3,0,0,0,0,0,5,2,3,5,0
2022-09-23,LAZIO,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-23,LAZIO,MM,1,3,1,2,1,1,0,1,0,2,0,2,1,1
2022-09-23,LAZIO,MM,2,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-23,LAZIO,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-23,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-23,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-23,LIGURIA,MM,2,3,0,3,1,0,1,1,0,2,0,2,2,0
2022-09-23,LIGURIA,MM,3,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-23,LOMBARDIA,SS,1,4,2,2,1,1,0,1,0,3,1,2,3,0
2022-09-23,LOMBARDIA,SS,2,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-09-23,LOMBARDIA,SS,3,3,1,2,3,1,2,3,0,0,0,0,0,0
2022-09-23,LOMBARDIA,SS,4,8,8,0,8,8,0,8,0,0,0,0,0,0
2022-09-23,LOMBARDIA,SS,5,19,9,10,13,8,5,11,2,6,1,5,6,0
2022-09-23,PUGLIA,MM,1,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-24,CAMPANIA,AA,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-24,CAMPANIA,EE,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-24,CAMPANIA,EE,3,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-24,CAMPANIA,EE,5,6,2,4,1,1,0,1,0,5,1,4,5,0
2022-09-24,CAMPANIA,MM,1,6,4,2,2,2,0,2,0,4,2,2,4,0
2022-09-24,CAMPANIA,MM,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-24,CAMPANIA,MM,3,4,1,3,0,0,0,0,0,4,1,3,4,0
2022-09-24,LAZIO,AA,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-24,LAZIO,EE,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-24,LAZIO,EE,4,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-24,LAZIO,MM,1,2,1,1,1,1,0,1,0,1,0,1,0,1
2022-09-24,LAZIO,MM,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-24,LIGURIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,0,1
2022-09-24,LIGURIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-24,LIGURIA,MM,2,2,1,1,1,0,1,1,0,1,1,0,0,1
2022-09-24,LOMBARDIA,SS,1,2,2,0,0,0,0,0,0,2,2,0,2,0
2022-09-24,LOMBARDIA,SS,3,4,2,2,4,2,2,4,0,0,0,0,0,0
2022-09-24,LOMBARDIA,SS,4,9,6,3,9,6,3,9,0,0,0,0,0,0
2022-09-24,LOMBARDIA,SS,5,8,4,4,5,3,2,4,1,3,1,2,3,0
2022-09-24,TOSCANA,EE,4,1,1,0,1,1,0,0,1,0,0,0,0,0
2022-09-25,CAMPANIA,AA,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-25,CAMPANIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-25,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-25,CAMPANIA,EE,4,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-25,CAMPANIA,EE,5,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-25,CAMPANIA,MM,1,4,3,1,2,1,1,2,0,2,2,0,2,0
2022-09-25,CAMPANIA,MM,2,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-09-25,CAMPANIA,MM,3,5,3,2,0,0,0,0,0,5,3,2,5,0
2022-09-25,LAZIO,EE,4,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-25,LAZIO,MM,2,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-25,LAZIO,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-25,LIGURIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,0,1
2022-09-25,LIGURIA,EE,4,2,2,0,1,1,0,1,0,1,1,0,1,0
2022-09-25,LIGURIA,MM,2,1,1,0,0,0,0,0,0,1,1,0,0,1
2022-09-25,LOMBARDIA,SS,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-25,LOMBARDIA,SS,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-25,LOMBARDIA,SS,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-25,LOMBARDIA,SS,4,8,4,4,8,4,4,7,1,0,0,0,0,0
2022-09-25,LOMBARDIA,SS,5,13,6,7,10,6,4,8,2,3,0,3,3,0
2022-09-25,PUGLIA,MM,1,2,1,1,2,1,1,1,1,0,0,0,0,0
2022-09-25,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-26,CAMPANIA,AA,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-26,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-26,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-26,CAMPANIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-26,CAMPANIA,EE,5,7,4,3,0,0,0,0,0,7,4,3,7,0
2022-09-26,CAMPANIA,MM,1,7,4,3,2,1,1,2,0,5,3,2,5,0
2022-09-26,CAMPANIA,MM,2,3,1,2,1,1,0,1,0,2,0,2,2,0
2022-09-26,CAMPANIA,MM,3,6,3,3,0,0,0,0,0,6,3,3,6,0
2022-09-26,LAZIO,EE,4,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-09-26,LAZIO,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-26,LAZIO,MM,1,3,1,2,1,1,0,1,0,2,0,2,1,1
2022-09-26,LAZIO,MM,2,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-26,LAZIO,MM,3,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-09-26,LIGURIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,0,1
2022-09-26,LIGURIA,EE,4,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-09-26,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-26,LIGURIA,MM,2,6,3,3,4,2,2,2,2,2,1,1,0,2
2022-09-26,LIGURIA,MM,3,4,2,2,2,2,0,2,0,2,0,2,2,0
2022-09-26,LOMBARDIA,SS,1,3,2,1,1,1,0,1,0,2,1,1,2,0
2022-09-26,LOMBARDIA,SS,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-26,LOMBARDIA,SS,3,2,2,0,2,2,0,2,0,0,0,0,0,0
2022-09-26,LOMBARDIA,SS,4,10,7,3,9,7,2,9,0,1,0,1,1,0
2022-09-26,LOMBARDIA,SS,5,20,10,10,15,9,6,13,2,5,1,4,5,0
2022-09-26,PUGLIA,MM,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-26,TOSCANA,MM,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-26,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-27,CAMPANIA,AA,1,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-09-27,CAMPANIA,EE,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-09-27,CAMPANIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-27,CAMPANIA,EE,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-27,CAMPANIA,EE,4,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-09-27,CAMPANIA,EE,5,6,4,2,1,1,0,1,0,5,3,2,5,0
2022-09-27,CAMPANIA,MM,1,9,4,5,3,2,1,3,0,6,2,4,6,0
2022-09-27,CAMPANIA,MM,2,3,1,2,1,1,0,1,0,2,0,2,2,0
2022-09-27,CAMPANIA,MM,3,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-09-27,LAZIO,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-27,LAZIO,EE,4,3,0,3,1,0,1,1,0,2,0,2,2,0
2022-09-27,LAZIO,EE,5,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-27,LAZIO,MM,1,2,1,1,1,1,0,1,0,1,0,1,0,1
2022-09-27,LAZIO,MM,2,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-27,LAZIO,MM,3,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-09-27,LIGURIA,EE,4,3,2,1,1,1,0,1,0,2,1,1,2,0
2022-09-27,LIGURIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-27,LIGURIA,MM,2,6,1,5,3,1,2,1,2,3,0,3,2,1
2022-09-27,LIGURIA,MM,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-27,LOMBARDIA,SS,1,3,2,1,1,1,0,1,0,2,1,1,2,0
2022-09-27,LOMBARDIA,SS,2,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-09-27,LOMBARDIA,SS,3,4,3,1,4,3,1,4,0,0,0,0,0,0
2022-09-27,LOMBARDIA,SS,4,10,8,2,10,8,2,10,0,0,0,0,0,0
2022-09-27,LOMBARDIA,SS,5,20,10,10,15,10,5,13,2,5,0,5,5,0
2022-09-27,PUGLIA,MM,1,2,0,2,2,0,2,2,0,0,0,0,0,0
2022-09-27,TOSCANA,MM,2,2,0,2,2,0,2,2,0,0,0,0,0,0
2022-09-28,CALABRIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-28,CALABRIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-28,CAMPANIA,AA,1,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-28,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-28,CAMPANIA,EE,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-28,CAMPANIA,EE,3,3,0,3,0,0,0,0,0,3,0,3,3,0
2022-09-28,CAMPANIA,EE,4,3,1,2,1,1,0,1,0,2,0,2,2,0
2022-09-28,CAMPANIA,EE,5,6,3,3,1,1,0,1,0,5,2,3,4,1
2022-09-28,CAMPANIA,MM,1,7,2,5,4,1,3,4,0,3,1,2,3,0
2022-09-28,CAMPANIA,MM,2,6,4,2,2,2,0,2,0,4,2,2,3,1
2022-09-28,CAMPANIA,MM,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-28,CAMPANIA,SS,4,2,2,0,2,2,0,2,0,0,0,0,0,0
2022-09-28,CAMPANIA,SS,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-28,LAZIO,EE,1,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-09-28,LAZIO,EE,3,4,1,3,0,0,0,0,0,4,1,3,4,0
2022-09-28,LAZIO,EE,4,3,2,1,1,1,0,1,0,2,1,1,1,1
2022-09-28,LAZIO,EE,5,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-09-28,LAZIO,MM,1,10,2,8,2,1,1,2,0,8,1,7,7,1
2022-09-28,LAZIO,MM,2,13,2,11,3,1,2,2,1,10,1,9,10,0
2022-09-28,LAZIO,MM,3,13,2,11,2,0,2,2,0,11,2,9,10,1
2022-09-28,LIGURIA,EE,2,2,1,1,0,0,0,0,0,2,1,1,1,1
2022-09-28,LIGURIA,EE,4,6,2,4,1,1,0,1,0,5,1,4,5,0
2022-09-28,LIGURIA,EE,5,7,1,6,1,1,0,0,1,6,0,6,4,2
2022-09-28,LIGURIA,MM,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-28,LIGURIA,MM,2,35,11,24,18,7,11,14,4,17,4,13,12,5
2022-09-28,LIGURIA,MM,3,62,24,38,45,23,22,35,10,17,1,16,15,2
2022-09-28,LOMBARDIA,EE,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-28,LOMBARDIA,SS,1,6,3,3,2,1,1,2,0,4,2,2,4,0
2022-09-28,LOMBARDIA,SS,2,7,2,5,4,1,3,4,0,3,1,2,3,0
2022-09-28,LOMBARDIA,SS,3,21,8,13,19,7,12,17,2,2,1,1,2,0
2022-09-28,LOMBARDIA,SS,4,32,21,11,31,21,10,29,2,1,0,1,1,0
2022-09-28,LOMBARDIA,SS,5,63,37,26,43,28,15,41,2,20,9,11,19,1
2022-09-28,PUGLIA,EE,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-28,PUGLIA,EE,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-28,PUGLIA,EE,5,2,2,0,2,2,0,2,0,0,0,0,0,0
2022-09-28,PUGLIA,MM,1,3,0,3,3,0,3,3,0,0,0,0,0,0
2022-09-28,PUGLIA,SS,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-28,PUGLIA,SS,4,4,0,4,4,0,4,4,0,0,0,0,0,0
2022-09-28,PUGLIA,SS,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-28,SICILIA,EE,2,5,4,1,5,4,1,5,0,0,0,0,0,0
2022-09-28,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-29,CALABRIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,CAMPANIA,AA,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-29,CAMPANIA,EE,1,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-29,CAMPANIA,EE,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-09-29,CAMPANIA,EE,4,3,2,1,2,1,1,2,0,1,1,0,1,0
2022-09-29,CAMPANIA,EE,5,8,3,5,1,1,0,1,0,7,2,5,6,1
2022-09-29,CAMPANIA,MM,1,8,1,7,4,1,3,4,0,4,0,4,4,0
2022-09-29,CAMPANIA,MM,2,6,4,2,2,2,0,2,0,4,2,2,3,1
2022-09-29,CAMPANIA,MM,3,6,3,3,1,0,1,1,0,5,3,2,5,0
2022-09-29,CAMPANIA,SS,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,CAMPANIA,SS,4,2,2,0,2,2,0,2,0,0,0,0,0,0
2022-09-29,CAMPANIA,SS,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,LAZIO,EE,1,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-09-29,LAZIO,EE,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-09-29,LAZIO,EE,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-09-29,LAZIO,EE,4,6,2,4,2,1,1,2,0,4,1,3,3,1
2022-09-29,LAZIO,MM,1,10,4,6,3,3,0,3,0,7,1,6,6,1
2022-09-29,LAZIO,MM,2,15,1,14,4,1,3,3,1,11,0,11,11,0
2022-09-29,LAZIO,MM,3,12,2,10,2,0,2,2,0,10,2,8,9,1
2022-09-29,LAZIO,SS,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,LAZIO,SS,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,LIGURIA,EE,2,3,2,1,0,0,0,0,0,3,2,1,1,2
2022-09-29,LIGURIA,EE,4,3,1,2,0,0,0,0,0,3,1,2,2,1
2022-09-29,LIGURIA,EE,5,6,0,6,0,0,0,0,0,6,0,6,4,2
2022-09-29,LIGURIA,MM,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-09-29,LIGURIA,MM,2,35,12,23,18,7,11,13,5,17,5,12,11,6
2022-09-29,LIGURIA,MM,3,64,28,36,46,27,19,36,10,18,1,17,17,1
2022-09-29,LOMBARDIA,SS,1,5,2,3,1,0,1,1,0,4,2,2,4,0
2022-09-29,LOMBARDIA,SS,2,8,3,5,4,1,3,4,0,4,2,2,4,0
2022-09-29,LOMBARDIA,SS,3,21,9,12,20,8,12,19,1,1,1,0,1,0
2022-09-29,LOMBARDIA,SS,4,41,21,20,37,21,16,35,2,4,0,4,4,0
2022-09-29,LOMBARDIA,SS,5,71,39,32,47,28,19,45,2,24,11,13,23,1
2022-09-29,PUGLIA,EE,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,PUGLIA,EE,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,PUGLIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-09-29,PUGLIA,MM,1,7,3,4,7,3,4,6,1,0,0,0,0,0
2022-09-29,PUGLIA,SS,3,2,0,2,2,0,2,2,0,0,0,0,0,0
2022-09-29,PUGLIA,SS,4,4,0,4,4,0,4,4,0,0,0,0,0,0
2022-09-29,SICILIA,EE,2,2,0,2,2,0,2,2,0,0,0,0,0,0
2022-09-29,TOSCANA,EE,4,1,1,0,1,1,0,0,1,0,0,0,0,0
